cliente_id,razao_social,cnpj,porte,gestor_id,data_cadastro,ativo
2327,Construtora Oeste Ltda,10002327000189,EPP,16,2025-12-18,1
2328,Confeccoes Central ME,10002328000196,ME,12,2026-01-28,1
2329,Transportes Oeste EIRELI,10002329000103,MEI,1,2025-08-02,1
2330,Construtora Oeste ME,10002330000110,ME,1,2025-11-02,1
2331,Alimentos Litoral Ltda,10002331000117,ME,4,2025-07-22,1
2332,Industria Silva e Cia,10002332000124,MEI,8,2026-01-08,1
2333,Construtora Central ME,10002333000131,MEI,5,2025-08-23,1
2334,Transportes Norte S.A.,10002334000138,MEI,8,2025-06-17,1
2335,Comercial Souza e Cia,10002335000145,MEDIA,12,2025-11-23,1
2336,Tecnologia Norte Ltda,10002336000152,MEI,4,2025-11-23,1
2337,Tecnologia Central Ltda,10002337000159,MEI,10,2026-01-18,1
2338,Distribuidora Central Ltda,10002338000166,ME,9,2025-10-20,1
2339,Confeccoes Norte e Cia,10002339000173,ME,9,2026-02-11,1
2340,Comercial Oeste e Cia,10002340000180,ME,8,2026-01-25,1
2341,Confeccoes Litoral EIRELI,10002341000187,MEI,14,2025-12-10,1
2342,Papelaria Central EIRELI,10002342000194,ME,2,2025-05-20,1
2343,Tecnologia Souza Ltda,10002343000101,ME,1,2025-12-03,1
2344,Confeccoes Oeste S.A.,10002344000108,ME,5,2026-05-15,1
2345,Distribuidora Souza EIRELI,10002345000115,MEI,11,2025-06-16,1
2346,Distribuidora Norte ME,10002346000122,ME,8,2025-11-08,1
2347,Papelaria Central e Cia,10002347000129,MEI,15,2025-07-19,1
2348,Transportes Silva ME,10002348000136,MEI,16,2025-06-27,1
2349,Industria Central S.A.,10002349000143,MEI,15,2025-12-24,1
2350,Tecnologia Oeste S.A.,10002350000150,MEI,6,2026-03-13,1
2351,Construtora Norte ME,10002351000157,MEI,3,2026-01-18,1
2352,Confeccoes Oeste ME,10002352000164,ME,12,2025-08-28,1
2353,Industria Norte e Cia,10002353000171,MEI,1,2025-06-30,1
2354,Tecnologia Silva ME,10002354000178,ME,14,2025-09-09,1
2355,Tecnologia Norte EIRELI,10002355000185,MEI,8,2026-05-01,1
2356,Distribuidora Central EIRELI,10002356000192,MEI,4,2025-02-26,1
2357,Industria Souza S.A.,10002357000199,ME,10,2025-06-30,1
2358,Tecnologia Norte ME,10002358000106,MEI,7,2025-07-05,1
2359,Alimentos Norte e Cia,10002359000113,ME,4,2025-04-26,1
2360,Construtora Central ME,10002360000120,EPP,13,2025-08-19,1
2361,Industria Central ME,10002361000127,MEI,6,2026-03-01,1
2362,Construtora Litoral EIRELI,10002362000134,ME,11,2025-02-20,1
2363,Papelaria Litoral S.A.,10002363000141,MEDIA,13,2025-07-30,1
2364,Comercial Norte EIRELI,10002364000148,MEI,7,2025-11-14,1
2365,Papelaria Norte S.A.,10002365000155,EPP,3,2025-06-16,1
2366,Industria Norte S.A.,10002366000162,ME,8,2026-05-03,1
2367,Comercial Litoral e Cia,10002367000169,EPP,12,2025-12-01,1
2368,Transportes Norte EIRELI,10002368000176,EPP,13,2025-03-24,1
2369,Alimentos Litoral EIRELI,10002369000183,MEI,15,2026-04-25,1
2370,Alimentos Souza ME,10002370000190,MEI,7,2025-01-16,1
2371,Papelaria Central S.A.,10002371000197,MEI,7,2025-11-05,1
2372,Servicos Souza S.A.,10002372000104,ME,15,2025-02-26,1
2373,Industria Souza S.A.,10002373000111,ME,11,2025-02-05,1
2374,Comercial Litoral S.A.,10002374000118,EPP,1,2025-08-29,1
2375,Distribuidora Central ME,10002375000125,EPP,13,2025-10-03,1
2376,Papelaria Litoral e Cia,10002376000132,ME,4,2025-08-13,1
2377,Comercial Oeste S.A.,10002377000139,EPP,16,2026-01-07,1
2378,Alimentos Central e Cia,10002378000146,ME,2,2025-08-14,1
2379,Distribuidora Silva EIRELI,10002379000153,EPP,14,2026-01-24,1
2380,Industria Oeste S.A.,10002380000160,ME,4,2025-03-14,1
2381,Construtora Souza ME,10002381000167,MEI,8,2025-11-25,1
2382,Construtora Litoral S.A.,10002382000174,ME,3,2026-01-23,1
2383,Alimentos Oeste S.A.,10002383000181,MEI,9,2025-08-19,1
2384,Papelaria Oeste e Cia,10002384000188,MEI,9,2025-03-13,1
2385,Transportes Oeste Ltda,10002385000195,MEI,5,2025-07-09,1
2386,Confeccoes Oeste EIRELI,10002386000102,ME,12,2025-06-06,1
2387,Construtora Litoral ME,10002387000109,MEI,16,2026-02-17,1
2388,Industria Norte ME,10002388000116,EPP,5,2025-05-12,1
2389,Comercial Souza e Cia,10002389000123,MEI,8,2025-10-27,1
2390,Confeccoes Oeste e Cia,10002390000130,ME,1,2025-09-22,1
2391,Construtora Norte EIRELI,10002391000137,MEDIA,13,2025-11-26,1
2392,Papelaria Norte ME,10002392000144,ME,5,2025-07-13,1
2393,Industria Norte S.A.,10002393000151,MEI,16,2026-04-05,1
2394,Comercial Litoral Ltda,10002394000158,MEI,13,2025-06-08,1
2395,Servicos Souza ME,10002395000165,ME,7,2026-01-09,1
2396,Servicos Oeste S.A.,10002396000172,ME,4,2026-04-13,1
2397,Transportes Souza EIRELI,10002397000179,MEI,1,2025-01-17,1
2398,Distribuidora Oeste e Cia,10002398000186,MEI,13,2025-10-11,1
2399,Comercial Central e Cia,10002399000193,ME,3,2025-05-06,1
2400,Industria Litoral EIRELI,10002400000100,MEI,9,2026-01-03,1
2401,Industria Silva e Cia,10002401000107,MEI,15,2025-05-23,1
2402,Servicos Litoral Ltda,10002402000114,EPP,3,2025-03-09,1
2403,Comercial Souza EIRELI,10002403000121,MEI,10,2026-01-25,1
2404,Construtora Silva e Cia,10002404000128,EPP,16,2025-01-27,1
2405,Distribuidora Souza S.A.,10002405000135,MEI,11,2025-02-12,1
2406,Servicos Silva e Cia,10002406000142,ME,16,2025-11-03,1
2407,Confeccoes Norte Ltda,10002407000149,ME,16,2026-03-17,1
2408,Construtora Litoral EIRELI,10002408000156,ME,4,2025-11-22,1
2409,Comercial Oeste S.A.,10002409000163,ME,15,2025-09-10,1
2410,Alimentos Norte S.A.,10002410000170,ME,6,2026-05-03,1
2411,Confeccoes Norte EIRELI,10002411000177,MEI,10,2025-12-14,1
2412,Construtora Silva EIRELI,10002412000184,ME,10,2025-06-13,1
2413,Construtora Souza EIRELI,10002413000191,MEI,16,2025-08-10,1
2414,Distribuidora Central ME,10002414000198,ME,10,2025-10-03,1
2415,Servicos Silva EIRELI,10002415000105,MEI,6,2025-09-14,1
2416,Alimentos Norte S.A.,10002416000112,MEI,10,2025-06-03,1
2417,Papelaria Litoral EIRELI,10002417000119,MEI,7,2025-04-09,1
2418,Industria Souza e Cia,10002418000126,ME,13,2025-06-16,1
2419,Papelaria Central ME,10002419000133,MEI,16,2025-05-15,1
2420,Confeccoes Oeste EIRELI,10002420000140,MEI,16,2026-01-08,1
2421,Alimentos Central ME,10002421000147,MEI,12,2025-07-21,1
2422,Comercial Central Ltda,10002422000154,MEDIA,14,2025-07-01,1
2423,Construtora Oeste Ltda,10002423000161,EPP,5,2025-04-14,1
2424,Confeccoes Oeste ME,10002424000168,MEI,7,2025-08-07,1
2425,Alimentos Norte e Cia,10002425000175,ME,13,2026-02-13,1
2426,Papelaria Norte S.A.,10002426000182,EPP,7,2025-02-24,1
2427,Servicos Souza ME,10002427000189,ME,3,2026-04-28,1
2428,Comercial Litoral S.A.,10002428000196,ME,16,2026-04-11,1
2429,Servicos Oeste e Cia,10002429000103,ME,16,2025-01-31,1
2430,Comercial Litoral ME,10002430000110,MEI,4,2025-07-09,1
2431,Confeccoes Silva S.A.,10002431000117,MEI,15,2026-01-19,1
2432,Alimentos Litoral S.A.,10002432000124,EPP,3,2026-03-24,1
2433,Papelaria Oeste e Cia,10002433000131,MEI,5,2025-02-15,1
2434,Servicos Oeste e Cia,10002434000138,ME,15,2025-12-05,1
2435,Transportes Norte ME,10002435000145,ME,9,2025-03-13,1
2436,Alimentos Oeste S.A.,10002436000152,ME,3,2025-04-20,1
2437,Alimentos Central EIRELI,10002437000159,ME,6,2025-06-20,1
2438,Confeccoes Oeste e Cia,10002438000166,ME,7,2025-01-12,1
2439,Distribuidora Litoral S.A.,10002439000173,MEI,5,2026-02-17,1
2440,Comercial Norte Ltda,10002440000180,EPP,16,2025-09-20,1
2441,Comercial Norte S.A.,10002441000187,GRANDE,12,2026-05-07,1
2442,Transportes Central ME,10002442000194,ME,11,2025-11-21,1
2443,Distribuidora Norte Ltda,10002443000101,MEDIA,3,2026-02-04,1
2444,Transportes Souza e Cia,10002444000108,EPP,4,2025-02-14,1
2445,Papelaria Litoral EIRELI,10002445000115,ME,15,2026-01-28,1
2446,Confeccoes Central S.A.,10002446000122,EPP,14,2026-01-14,1
2447,Alimentos Silva EIRELI,10002447000129,ME,5,2025-06-23,1
2448,Transportes Litoral S.A.,10002448000136,EPP,15,2025-07-25,1
2449,Comercial Norte S.A.,10002449000143,MEI,10,2025-04-26,1
2450,Tecnologia Souza ME,10002450000150,EPP,11,2025-10-27,1
2451,Transportes Central EIRELI,10002451000157,ME,11,2025-10-22,1
2452,Papelaria Souza EIRELI,10002452000164,ME,12,2025-04-16,1
2453,Industria Silva Ltda,10002453000171,ME,10,2026-04-29,1
2454,Industria Norte ME,10002454000178,MEDIA,2,2025-06-17,1
2455,Servicos Litoral EIRELI,10002455000185,MEI,11,2025-03-25,1
2456,Confeccoes Souza EIRELI,10002456000192,ME,14,2025-01-14,1
2457,Construtora Silva S.A.,10002457000199,MEI,5,2026-03-21,1
2458,Tecnologia Silva S.A.,10002458000106,MEI,7,2025-04-12,1
2459,Tecnologia Norte Ltda,10002459000113,MEI,7,2025-03-31,1
2460,Industria Souza Ltda,10002460000120,EPP,4,2026-01-15,1
2461,Alimentos Central EIRELI,10002461000127,MEI,12,2025-02-16,1
2462,Construtora Oeste e Cia,10002462000134,MEI,12,2025-08-22,1
2463,Comercial Central S.A.,10002463000141,MEI,1,2026-03-16,1
2464,Alimentos Oeste ME,10002464000148,EPP,4,2025-08-11,1
2465,Servicos Litoral Ltda,10002465000155,ME,10,2026-02-19,1
2466,Construtora Silva ME,10002466000162,ME,13,2026-04-05,1
2467,Comercial Souza EIRELI,10002467000169,MEI,11,2025-01-05,1
2468,Transportes Souza EIRELI,10002468000176,ME,5,2026-01-26,1
2469,Comercial Norte EIRELI,10002469000183,EPP,2,2025-12-05,1
2470,Alimentos Norte S.A.,10002470000190,EPP,10,2025-08-03,1
2471,Industria Norte EIRELI,10002471000197,ME,6,2026-02-19,1
2472,Alimentos Silva EIRELI,10002472000104,MEI,6,2025-04-15,1
2473,Tecnologia Litoral ME,10002473000111,EPP,10,2025-05-16,1
2474,Comercial Silva ME,10002474000118,MEI,11,2025-08-29,1
2475,Industria Central Ltda,10002475000125,ME,2,2026-01-26,1
2476,Industria Silva Ltda,10002476000132,MEI,6,2025-04-25,1
2477,Tecnologia Silva Ltda,10002477000139,MEDIA,3,2025-08-26,1
2478,Transportes Central EIRELI,10002478000146,EPP,14,2026-02-19,1
2479,Confeccoes Central S.A.,10002479000153,EPP,1,2025-05-12,1
2480,Alimentos Litoral e Cia,10002480000160,MEI,5,2025-11-11,1
2481,Construtora Central e Cia,10002481000167,MEI,4,2025-04-23,1
2482,Industria Souza Ltda,10002482000174,ME,5,2026-01-03,1
2483,Confeccoes Norte Ltda,10002483000181,MEI,13,2025-05-09,1
2484,Confeccoes Oeste S.A.,10002484000188,ME,6,2025-09-24,1
2485,Industria Oeste S.A.,10002485000195,MEI,9,2025-03-16,1
2486,Tecnologia Litoral Ltda,10002486000102,ME,2,2025-04-04,1
2487,Industria Litoral Ltda,10002487000109,EPP,1,2025-05-02,1
2488,Tecnologia Oeste Ltda,10002488000116,ME,6,2025-09-05,1
2489,Servicos Litoral e Cia,10002489000123,MEI,12,2025-04-20,1
2490,Papelaria Oeste e Cia,10002490000130,MEI,15,2026-01-17,1
2491,Transportes Oeste ME,10002491000137,GRANDE,9,2025-04-06,1
2492,Alimentos Central e Cia,10002492000144,ME,9,2025-02-19,1
2493,Transportes Oeste Ltda,10002493000151,ME,11,2025-08-07,1
2494,Transportes Souza Ltda,10002494000158,MEI,1,2025-08-23,1
2495,Distribuidora Norte ME,10002495000165,MEI,4,2025-06-27,1
2496,Construtora Central e Cia,10002496000172,MEDIA,10,2025-02-12,1
2497,Tecnologia Norte EIRELI,10002497000179,MEI,6,2025-12-15,1
2498,Comercial Souza ME,10002498000186,ME,8,2026-02-04,1
2499,Papelaria Norte e Cia,10002499000193,MEI,5,2025-09-30,1
2500,Transportes Souza e Cia,10002500000100,MEI,12,2025-03-23,1
