cliente_id,razao_social,cnpj,porte,municipio,gestor_id,gestor,vertical,status,qtd_planos_concluidos,qtd_planos_inconsistentes,planos_concluidos,planos_inconsistentes,pj_distinto_oficial,elegivel_azul,respondeu,aumento_faturamento_pct
1542,Distribuidora Norte S.A.,10001542000194,MEI,ARACATUBA,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
1543,Construtora Central S.A.,10001543000101,ME,BAURU,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,9.16
1544,Alimentos Litoral Ltda,10001544000108,ME,CAMPINAS,4,Diego Alves,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,23.74
1545,Distribuidora Silva Ltda,10001545000115,ME,MARILIA,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,1,4.79
1546,Papelaria Souza e Cia,10001546000122,MEI,BAURU,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1547,Papelaria Central EIRELI,10001547000129,MEI,BAURU,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1548,Comercial Souza ME,10001548000136,ME,SAO CARLOS,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1549,Confeccoes Norte e Cia,10001549000143,ME,SAO JOSE DO RIO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,1,,Plano D - Sustentabilidade,0,1,0,
1550,Confeccoes Norte ME,10001550000150,MEI,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1551,Transportes Norte EIRELI,10001551000157,MEI,SAO CARLOS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
1552,Tecnologia Oeste EIRELI,10001552000164,MEDIA,SAO CARLOS,2,Bruno Lima,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,1,35.82
1553,Distribuidora Oeste EIRELI,10001553000171,ME,PRESIDENTE PRUDENTE,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1554,Papelaria Litoral ME,10001554000178,EPP,SAO CARLOS,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
1555,Papelaria Oeste S.A.,10001555000185,MEI,BAURU,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1556,Comercial Central EIRELI,10001556000192,EPP,MARILIA,15,Olivia Prado,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1557,Servicos Central e Cia,10001557000199,MEI,RIBEIRAO PRETO,8,Hugo Ramos,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
1558,Tecnologia Souza S.A.,10001558000106,MEI,CAMPINAS,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1559,Comercial Silva ME,10001559000113,MEI,SOROCABA,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
1560,Confeccoes Central EIRELI,10001560000120,ME,SAO JOSE DO RIO PRETO,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,20.78
1561,Comercial Silva EIRELI,10001561000127,MEI,BAURU,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
1562,Confeccoes Litoral EIRELI,10001562000134,MEI,SAO CARLOS,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
1563,Industria Souza Ltda,10001563000141,MEI,FRANCA,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,1,30.43
1564,Comercial Litoral EIRELI,10001564000148,MEI,SOROCABA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1565,Alimentos Souza ME,10001565000155,ME,SOROCABA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1566,Industria Norte e Cia,10001566000162,EPP,SOROCABA,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1567,Distribuidora Souza EIRELI,10001567000169,ME,PRESIDENTE PRUDENTE,3,Carla Dias,Turismo e Agronegocio,Sem atendimento,0,0,,,0,0,0,
1568,Alimentos Oeste e Cia,10001568000176,MEI,CAMPINAS,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,43.04
1569,Comercial Norte e Cia,10001569000183,MEI,FRANCA,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
1570,Industria Oeste EIRELI,10001570000190,MEI,BAURU,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1571,Industria Norte e Cia,10001571000197,EPP,SAO CARLOS,9,Iara Costa,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,26.66
1572,Construtora Litoral e Cia,10001572000104,MEI,ARACATUBA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,1,8.13
1573,Transportes Oeste S.A.,10001573000111,ME,FRANCA,13,Mariana Teles,Consultoria Especializada,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,23.16
1574,Alimentos Norte S.A.,10001574000118,ME,FRANCA,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,7.76
1575,Confeccoes Norte S.A.,10001575000125,ME,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,13.21
1576,Servicos Souza EIRELI,10001576000132,ME,PRESIDENTE PRUDENTE,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,33.74
1577,Servicos Oeste S.A.,10001577000139,EPP,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,32.76
1578,Alimentos Oeste e Cia,10001578000146,MEI,FRANCA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
1579,Confeccoes Central e Cia,10001579000153,MEI,RIBEIRAO PRETO,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1580,Construtora Norte e Cia,10001580000160,MEI,MARILIA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,53.39
1581,Tecnologia Central ME,10001581000167,EPP,MARILIA,15,Olivia Prado,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
1582,Tecnologia Silva EIRELI,10001582000174,MEI,RIBEIRAO PRETO,9,Iara Costa,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,0,
1583,Alimentos Silva ME,10001583000181,EPP,RIBEIRAO PRETO,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,1,24.16
1584,Confeccoes Souza Ltda,10001584000188,MEI,RIBEIRAO PRETO,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,1,23.06
1585,Transportes Souza ME,10001585000195,MEI,BAURU,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,38.72
1586,Confeccoes Litoral ME,10001586000102,MEI,SOROCABA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1587,Transportes Oeste Ltda,10001587000109,ME,SAO JOSE DO RIO PRETO,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,18.56
1588,Tecnologia Central e Cia,10001588000116,ME,RIBEIRAO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1589,Transportes Souza S.A.,10001589000123,MEI,RIBEIRAO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Concluinte,1,0,Plano C - Parcerias Corporativas,,1,1,0,
1590,Construtora Souza e Cia,10001590000130,ME,ARACATUBA,7,Giovana Melo,Sustentabilidade,Concluinte,1,0,Plano C - Parcerias Corporativas,,1,1,0,
1591,Construtora Oeste Ltda,10001591000137,MEI,SOROCABA,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
1592,Tecnologia Souza S.A.,10001592000144,MEI,CAMPINAS,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,51.12
1593,Alimentos Souza e Cia,10001593000151,EPP,SAO CARLOS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,-6.47
1594,Construtora Litoral ME,10001594000158,MEI,RIBEIRAO PRETO,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
1595,Tecnologia Litoral e Cia,10001595000165,MEI,SOROCABA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,27.84
1596,Papelaria Silva EIRELI,10001596000172,MEI,MARILIA,1,Ana Souza,Comercio e Servicos,Concluinte,1,0,Plano A - Crescimento,,1,1,0,
1597,Papelaria Litoral e Cia,10001597000179,EPP,BAURU,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1598,Tecnologia Souza S.A.,10001598000186,MEI,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,36.26
1599,Construtora Silva ME,10001599000193,ME,SAO CARLOS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1600,Distribuidora Souza Ltda,10001600000100,ME,RIBEIRAO PRETO,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1601,Papelaria Central Ltda,10001601000107,MEI,SAO CARLOS,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,13.19
1602,Confeccoes Souza EIRELI,10001602000114,MEI,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Sem atendimento,0,0,,,0,0,1,27.85
1603,Construtora Silva ME,10001603000121,ME,SOROCABA,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1604,Tecnologia Central EIRELI,10001604000128,MEDIA,MARILIA,11,Karina Reis,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,0,
1605,Construtora Litoral Ltda,10001605000135,MEI,SAO CARLOS,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
1606,Industria Souza ME,10001606000142,MEI,BAURU,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1607,Industria Norte e Cia,10001607000149,EPP,BAURU,16,Paulo Cezar,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,34.01
1608,Transportes Litoral S.A.,10001608000156,MEI,SAO JOSE DO RIO PRETO,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1609,Construtora Silva S.A.,10001609000163,ME,FRANCA,5,Elisa Rocha,Empreendedorismo Cultural,Sem atendimento,0,0,,,0,0,0,
1610,Papelaria Central S.A.,10001610000170,ME,SAO CARLOS,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1611,Confeccoes Litoral S.A.,10001611000177,MEI,SOROCABA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1612,Tecnologia Norte EIRELI,10001612000184,MEI,MARILIA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1613,Construtora Central EIRELI,10001613000191,ME,FRANCA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
1614,Comercial Souza EIRELI,10001614000198,MEI,SOROCABA,13,Mariana Teles,Consultoria Especializada,Concluinte,1,0,Plano B - Projetos Especiais,,1,1,0,
1615,Distribuidora Litoral EIRELI,10001615000105,EPP,FRANCA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1616,Alimentos Silva Ltda,10001616000112,ME,CAMPINAS,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1617,Tecnologia Central EIRELI,10001617000119,MEI,CAMPINAS,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1618,Construtora Silva Ltda,10001618000126,ME,BAURU,2,Bruno Lima,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,11.01
1619,Tecnologia Oeste S.A.,10001619000133,EPP,MARILIA,15,Olivia Prado,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,12.76
1620,Comercial Oeste Ltda,10001620000140,ME,SOROCABA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,14.63
1621,Construtora Central S.A.,10001621000147,MEI,CAMPINAS,11,Karina Reis,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,1,29.88
1622,Construtora Souza S.A.,10001622000154,EPP,FRANCA,8,Hugo Ramos,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
1623,Industria Silva e Cia,10001623000161,MEI,BAURU,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
1624,Transportes Litoral S.A.,10001624000168,MEI,BAURU,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1625,Confeccoes Souza S.A.,10001625000175,MEI,BAURU,1,Ana Souza,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
1626,Transportes Souza S.A.,10001626000182,ME,SAO JOSE DO RIO PRETO,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1627,Tecnologia Litoral ME,10001627000189,MEI,SAO CARLOS,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1628,Comercial Central EIRELI,10001628000196,EPP,SOROCABA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
1629,Servicos Silva Ltda,10001629000103,MEI,MARILIA,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
1630,Servicos Litoral Ltda,10001630000110,MEI,SOROCABA,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,15.03
1631,Industria Litoral EIRELI,10001631000117,MEI,FRANCA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1632,Alimentos Oeste e Cia,10001632000124,ME,SAO CARLOS,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1633,Transportes Central S.A.,10001633000131,MEI,SOROCABA,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1634,Alimentos Oeste EIRELI,10001634000138,MEI,BAURU,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,1,26.54
1635,Comercial Central EIRELI,10001635000145,ME,PRESIDENTE PRUDENTE,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,32.82
1636,Papelaria Oeste Ltda,10001636000152,MEI,ARACATUBA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,1,,Plano B - Projetos Especiais,0,1,0,
1637,Confeccoes Norte S.A.,10001637000159,MEDIA,CAMPINAS,14,Nicolas Vieira,Sustentabilidade,Sem atendimento,0,0,,,0,0,1,37.38
1638,Confeccoes Silva e Cia,10001638000166,MEI,RIBEIRAO PRETO,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,34.29
1639,Industria Oeste EIRELI,10001639000173,ME,SOROCABA,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,29.2
1640,Construtora Silva ME,10001640000180,MEI,SAO JOSE DO RIO PRETO,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,48.22
1641,Tecnologia Norte EIRELI,10001641000187,ME,ARACATUBA,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
1642,Servicos Silva e Cia,10001642000194,ME,CAMPINAS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
1643,Servicos Litoral S.A.,10001643000101,ME,SAO CARLOS,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1644,Comercial Souza ME,10001644000108,ME,CAMPINAS,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1645,Tecnologia Souza Ltda,10001645000115,MEI,CAMPINAS,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,40.05
1646,Alimentos Souza ME,10001646000122,MEI,SAO CARLOS,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
1647,Transportes Central ME,10001647000129,ME,BAURU,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,23.79
1648,Alimentos Souza EIRELI,10001648000136,ME,FRANCA,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1649,Servicos Norte S.A.,10001649000143,ME,CAMPINAS,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
1650,Comercial Silva S.A.,10001650000150,MEI,PRESIDENTE PRUDENTE,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
1651,Industria Souza EIRELI,10001651000157,MEI,SAO JOSE DO RIO PRETO,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1652,Servicos Norte Ltda,10001652000164,MEI,SAO CARLOS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,1,-5.22
1653,Industria Litoral EIRELI,10001653000171,MEI,MARILIA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1654,Confeccoes Oeste e Cia,10001654000178,MEI,RIBEIRAO PRETO,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
1655,Confeccoes Central Ltda,10001655000185,MEDIA,FRANCA,7,Giovana Melo,Sustentabilidade,Sem atendimento,0,0,,,0,0,0,
1656,Tecnologia Souza S.A.,10001656000192,MEI,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,17.07
1657,Industria Central Ltda,10001657000199,ME,SOROCABA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,50.66
1658,Confeccoes Norte e Cia,10001658000106,MEI,MARILIA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1659,Confeccoes Central S.A.,10001659000113,MEI,CAMPINAS,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
1660,Transportes Norte S.A.,10001660000120,MEI,CAMPINAS,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,-3.17
1661,Servicos Souza EIRELI,10001661000127,MEI,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,1,35.46
1662,Construtora Central S.A.,10001662000134,EPP,CAMPINAS,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,30.14
1663,Tecnologia Central ME,10001663000141,ME,RIBEIRAO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,3.04
1664,Tecnologia Silva Ltda,10001664000148,MEI,MARILIA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,1,31.47
1665,Servicos Central ME,10001665000155,ME,RIBEIRAO PRETO,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
1666,Transportes Litoral S.A.,10001666000162,ME,SAO JOSE DO RIO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano C - Parcerias Corporativas,,1,1,1,-13.25
1667,Tecnologia Central EIRELI,10001667000169,MEI,CAMPINAS,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1668,Comercial Litoral EIRELI,10001668000176,MEI,FRANCA,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
1669,Confeccoes Souza e Cia,10001669000183,ME,ARACATUBA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
1670,Comercial Silva Ltda,10001670000190,ME,BAURU,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,48.58
1671,Tecnologia Litoral e Cia,10001671000197,MEDIA,SAO CARLOS,13,Mariana Teles,Consultoria Especializada,Sem atendimento,0,0,,,0,0,0,
1672,Tecnologia Souza S.A.,10001672000104,MEI,FRANCA,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1673,Papelaria Oeste S.A.,10001673000111,ME,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Sem atendimento,0,0,,,0,0,1,36.47
1674,Distribuidora Litoral e Cia,10001674000118,ME,MARILIA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1675,Confeccoes Litoral EIRELI,10001675000125,EPP,PRESIDENTE PRUDENTE,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
1676,Comercial Souza S.A.,10001676000132,MEI,SAO JOSE DO RIO PRETO,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,1,14.47
1677,Transportes Central ME,10001677000139,ME,PRESIDENTE PRUDENTE,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
1678,Alimentos Souza EIRELI,10001678000146,MEI,BAURU,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
1679,Construtora Norte EIRELI,10001679000153,MEI,RIBEIRAO PRETO,4,Diego Alves,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,0,
1680,Servicos Oeste S.A.,10001680000160,MEI,SOROCABA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
1681,Industria Silva ME,10001681000167,MEI,CAMPINAS,4,Diego Alves,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,1,30.95
1682,Distribuidora Oeste Ltda,10001682000174,ME,PRESIDENTE PRUDENTE,9,Iara Costa,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,0,
1683,Distribuidora Silva Ltda,10001683000181,MEI,CAMPINAS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,19.43
1684,Papelaria Silva Ltda,10001684000188,MEI,SAO JOSE DO RIO PRETO,1,Ana Souza,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
1685,Tecnologia Norte e Cia,10001685000195,MEDIA,SOROCABA,1,Ana Souza,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
1686,Construtora Central ME,10001686000102,ME,SAO JOSE DO RIO PRETO,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1687,Alimentos Oeste EIRELI,10001687000109,EPP,SOROCABA,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1688,Tecnologia Norte Ltda,10001688000116,MEDIA,PRESIDENTE PRUDENTE,13,Mariana Teles,Consultoria Especializada,Sem atendimento,0,0,,,0,0,0,
1689,Distribuidora Silva S.A.,10001689000123,EPP,PRESIDENTE PRUDENTE,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1690,Comercial Norte Ltda,10001690000130,EPP,BAURU,5,Elisa Rocha,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1691,Alimentos Central e Cia,10001691000137,ME,SOROCABA,8,Hugo Ramos,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1692,Transportes Central EIRELI,10001692000144,MEI,MARILIA,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,-0.77
1693,Comercial Litoral ME,10001693000151,EPP,FRANCA,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,12.26
1694,Construtora Souza e Cia,10001694000158,ME,SOROCABA,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1695,Alimentos Central S.A.,10001695000165,MEDIA,PRESIDENTE PRUDENTE,3,Carla Dias,Turismo e Agronegocio,Sem atendimento,0,0,,,0,0,0,
1696,Tecnologia Oeste e Cia,10001696000172,MEI,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
1697,Industria Central Ltda,10001697000179,MEI,PRESIDENTE PRUDENTE,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,34.41
1698,Industria Central Ltda,10001698000186,ME,SOROCABA,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,1,20.48
1699,Servicos Souza EIRELI,10001699000193,ME,SAO JOSE DO RIO PRETO,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
1700,Distribuidora Central Ltda,10001700000100,MEI,CAMPINAS,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
1701,Tecnologia Oeste EIRELI,10001701000107,ME,SAO JOSE DO RIO PRETO,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
1702,Distribuidora Litoral EIRELI,10001702000114,EPP,SAO JOSE DO RIO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,65.1
1703,Distribuidora Litoral ME,10001703000121,EPP,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
1704,Alimentos Central S.A.,10001704000128,ME,SAO JOSE DO RIO PRETO,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,1,33.64
1705,Servicos Souza ME,10001705000135,MEI,BAURU,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
1706,Distribuidora Oeste e Cia,10001706000142,EPP,CAMPINAS,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,1,19.72
1707,Papelaria Oeste EIRELI,10001707000149,EPP,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,1,33.73
1708,Papelaria Litoral Ltda,10001708000156,MEI,BAURU,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
1709,Tecnologia Central ME,10001709000163,ME,MARILIA,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
1710,Transportes Litoral e Cia,10001710000170,ME,BAURU,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,54.94
1711,Comercial Norte S.A.,10001711000177,MEI,ARACATUBA,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
1712,Servicos Central S.A.,10001712000184,MEI,ARACATUBA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,1,33.18
1713,Comercial Norte ME,10001713000191,MEI,MARILIA,5,Elisa Rocha,Empreendedorismo Cultural,Sem atendimento,0,0,,,0,0,1,33.23
1714,Confeccoes Litoral e Cia,10001714000198,ME,BAURU,4,Diego Alves,Atendimento ao Cliente,Concluinte,1,0,Plano B - Projetos Especiais,,1,1,0,
1715,Construtora Oeste S.A.,10001715000105,MEI,FRANCA,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
